CustomerKey;CountryCode;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;EnglishEducation;EnglishOccupation;HouseOwnerFlag;NumberCarsOwned
19078;SOM;Misty;She;01.08.1952;S;F;80000;5;Partial High School;Skilled Manual;1;2
19079;SOM;Brett;Lopez;01.02.1953;M;M;80000;5;Partial High School;Skilled Manual;1;4
19080;TGO;Ross;Vance;01.03.1953;S;M;90000;5;Partial High School;Skilled Manual;1;2
19081;BWA;Leslie;Rubio;01.02.1953;M;F;100000;4;Partial High School;Professional;0;1
19082;BVT;Alvin;Zhang;01.02.1953;M;M;120000;5;Partial High School;Professional;1;4
19083;FLK;Steven;Rivera;01.08.1980;S;M;70000;0;Bachelors;Professional;0;2
19084;CUB;Colleen;Raje;01.02.1982;S;F;70000;0;Bachelors;Professional;0;2
19085;NLD;Shawna;Kumar;01.04.1982;M;F;70000;0;Bachelors;Professional;1;3
19086;CAN;Tommy;Chander;01.05.1981;S;M;70000;0;Bachelors;Professional;0;3
19087;HMD;Erica;Gao;01.02.1981;M;F;80000;0;Bachelors;Professional;1;2
19088;LVA;Rafael;Kumar;01.05.1980;S;M;70000;0;Bachelors;Professional;1;4
19089;KHM;Regina;Arthur;01.04.1981;S;F;90000;0;Bachelors;Professional;0;2
19090;DNK;Marshall;Chander;01.09.1979;S;M;80000;0;Bachelors;Professional;0;3
19091;MHL;Warren;Yuan;01.08.1978;S;M;80000;0;Bachelors;Professional;0;3
19092;TUR;Eric;Gonzalez;01.09.1979;S;M;80000;0;Bachelors;Professional;0;3
19093;SYR;Tara;Ashe;01.06.1980;S;F;100000;0;High School;Management;1;2
19094;ISR;Todd;Yang;01.12.1978;S;M;90000;0;Bachelors;Professional;0;3
19095;CAF;Meredith;Martinez;01.05.1979;S;F;100000;0;High School;Management;1;2
19096;ASM;Douglas;Suri;01.04.1978;S;M;100000;0;High School;Management;1;3
19097;MHL;Mindy;Pal;01.01.1977;S;F;80000;0;Bachelors;Professional;1;4
19098;NCL;Xavier;Evans;01.02.1978;M;M;110000;0;Partial College;Management;1;3
19099;MUS;Sheena;Deng;01.05.1978;M;F;120000;0;Partial High School;Professional;1;4
19100;MHL;Bradley;Rai;01.05.1982;M;M;100000;0;High School;Management;1;3
19101;BIH;Susan;Cai;01.12.1981;S;F;90000;0;Bachelors;Professional;0;4
19102;VUT;Claudia;Ye;01.09.1975;S;F;100000;0;High School;Management;1;4
19103;IOT;Johnathan;Raman;01.01.1976;M;M;150000;0;Partial High School;Professional;0;4
19104;PRY;Mariah;James;01.02.1982;M;F;100000;0;Partial High School;Professional;1;4
19105;ATF;Stacy;Dominguez;01.09.1976;S;F;150000;0;Bachelors;Management;1;4
19106;MCO;Terrance;Sai;01.01.1982;M;M;160000;4;Partial High School;Management;0;4
19107;HMD;Franklin;Liu;01.10.1975;M;M;80000;4;Partial College;Professional;1;2
19108;ATA;Haley;Stewart;01.04.1983;S;F;60000;1;Graduate Degree;Skilled Manual;1;0
19109;COM;Jade;Brooks;01.12.1977;M;F;60000;1;Graduate Degree;Professional;1;0
19110;PRK;Jesse;Kelly;01.02.1978;M;M;70000;1;Graduate Degree;Professional;1;0
19111;UMI;Mariah;Kelly;01.08.1977;M;F;70000;2;Graduate Degree;Professional;1;0
19112;MNE;Victoria;Hughes;01.04.1976;M;F;50000;1;Bachelors;Skilled Manual;1;0
19113;PRI;Aaron;Patterson;01.04.1976;M;M;50000;1;Bachelors;Skilled Manual;1;0
19114;AND;Natalie;Richardson;01.10.1975;M;F;50000;1;Bachelors;Skilled Manual;1;1
19115;SMR;Bailey;Sanchez;01.04.1975;M;F;50000;1;Bachelors;Skilled Manual;1;1
19116;HMD;Logan;Alexander;01.04.1980;S;M;60000;1;Graduate Degree;Professional;1;0
19117;UZB;Kaitlyn;Coleman;01.05.1986;S;F;60000;1;Graduate Degree;Professional;1;0
19118;JAM;Ian;Thomas;01.01.1977;M;M;60000;1;Graduate Degree;Professional;1;0
19119;PRT;Connor;Simmons;01.02.1982;M;M;60000;1;Graduate Degree;Professional;1;0
19120;GUF;Caleb;Sharma;01.03.1977;M;M;60000;1;Graduate Degree;Professional;1;0
19121;GEO;Kaitlyn;Blue;01.05.1977;M;F;70000;3;Graduate Degree;Professional;1;0
19122;KEN;Abigail;Hughes;01.04.1977;S;F;70000;3;Graduate Degree;Professional;1;0
19123;SOM;Emma;Washington;01.05.1980;M;F;60000;1;Graduate Degree;Professional;1;0
19124;DJI;Cody;Bailey;01.04.1975;M;M;60000;1;Graduate Degree;Professional;1;0
19125;PHL;Cameron;Russell;01.01.1973;S;M;40000;0;Bachelors;Professional;0;1
19126;EGY;Kristopher;Kapoor;01.05.1981;M;M;60000;2;Graduate Degree;Professional;1;0
19127;ESH;Alexa;Sanchez;01.03.1976;S;F;70000;4;Graduate Degree;Professional;1;0
19128;LKA;Madison;Jackson;01.03.1981;M;F;70000;4;Graduate Degree;Professional;1;0
19129;BRA;Carson;Simmons;01.04.1976;M;M;70000;4;Graduate Degree;Professional;1;0
19130;COG;Madeline;Baker;01.08.1981;M;F;80000;2;Graduate Degree;Professional;1;0
19131;CXR;Mason;Blue;01.10.1978;S;M;40000;0;Bachelors;Professional;0;1
19132;CCK;Benjamin;Washington;01.11.1972;S;M;50000;2;Bachelors;Skilled Manual;0;1
19133;ATA;Logan;Martinez;01.09.1978;S;M;50000;2;Bachelors;Skilled Manual;1;1
19134;ECU;Sierra;Allen;01.11.1972;S;F;50000;2;Bachelors;Skilled Manual;0;1
19135;IMN;Logan;Brown;01.02.1977;M;M;60000;0;Graduate Degree;Professional;1;0
19136;JOR;Richard;Cook;01.09.1971;M;M;60000;0;Graduate Degree;Professional;1;0
19137;ZWE;Eric;Russell;01.03.1977;S;M;60000;0;Graduate Degree;Professional;1;0
19138;NOR;Eric;Coleman;01.04.1972;M;M;60000;0;Graduate Degree;Professional;1;0
19139;TJK;Oscar;Simmons;01.03.1983;M;M;60000;0;Graduate Degree;Professional;1;0
19140;LVA;Melanie;Rogers;01.03.1972;S;F;70000;0;Graduate Degree;Professional;1;0
19141;DEU;Samuel;Martinez;01.08.1971;S;M;70000;4;Graduate Degree;Professional;1;0
19142;VNM;Dalton;Washington;01.05.1972;M;M;70000;4;Graduate Degree;Professional;1;0
19143;MDA;Lauren;Long;01.01.1971;S;F;80000;3;Bachelors;Skilled Manual;1;2
19144;IND;Edwin;He;01.12.1976;S;M;80000;3;Bachelors;Skilled Manual;1;3
19145;CHL;Adriana;Malhotra;01.10.1970;M;F;80000;3;Bachelors;Skilled Manual;1;3
19146;AND;Mariah;Morgan;01.07.1976;S;F;60000;0;Graduate Degree;Professional;0;1
19147;MDA;Edward;Thomas;01.03.1975;M;M;40000;0;Bachelors;Professional;0;1
19148;BRN;Cody;Ramirez;01.09.1975;S;M;40000;0;Bachelors;Professional;0;1
19149;KGZ;Sean;Parker;01.09.1980;S;M;40000;0;Bachelors;Professional;0;1
19150;SOM;Maria;Bailey;01.02.1986;M;F;60000;4;Bachelors;Skilled Manual;1;2
19151;UKR;Ian;Cooper;01.02.1970;S;M;60000;4;Bachelors;Skilled Manual;1;2
19152;ESP;Jonathan;Walker;01.08.1969;M;M;60000;4;Bachelors;Skilled Manual;1;3
19153;SYC;Dylan;Griffin;01.03.1975;M;M;60000;4;Bachelors;Skilled Manual;1;3
19154;EST;William;Sotelo;01.07.1980;M;F;60000;4;Bachelors;Skilled Manual;1;3
19155;ASM;Caroline;Flores;01.04.1970;M;F;60000;5;Bachelors;Skilled Manual;1;3
19156;CRI;Julia;Jenkins;01.07.1969;S;F;60000;4;Bachelors;Skilled Manual;0;2
19157;LIE;Eduardo;Thompson;01.06.1970;S;M;60000;4;Bachelors;Skilled Manual;0;2
19158;SVN;Destiny;Griffin;01.03.1975;S;F;60000;4;Bachelors;Skilled Manual;0;2
19159;DOM;Richard;Gonzalez;01.11.1969;M;M;60000;4;Bachelors;Skilled Manual;1;2
19160;AND;Sara;Perez;01.09.1968;S;F;40000;0;Bachelors;Professional;0;1
19161;PCN;Jeremiah;Hughes;01.04.1969;S;M;70000;4;Bachelors;Skilled Manual;0;2
19162;WSM;Peter;Raji;01.05.1969;M;M;70000;4;Bachelors;Professional;1;2
19163;MEX;Riley;Bailey;01.10.1979;M;F;70000;4;Bachelors;Professional;1;2
19164;WLF;Danielle;Morgan;01.12.1973;S;F;70000;0;Bachelors;Professional;0;1
19165;AZE;Miranda;Russell;01.03.1974;S;F;70000;0;Bachelors;Professional;0;1
19166;LBY;Olivia;Jenkins;01.12.1979;S;F;70000;0;Bachelors;Professional;0;1
19167;LBY;Caitlin;Morgan;01.12.1979;S;F;60000;2;Graduate Degree;Professional;0;0
19168;MLI;Nathan;Kumar;01.04.1969;S;M;70000;0;Bachelors;Professional;0;1
19169;PCN;Arianna;Bryant;01.05.1969;S;F;60000;3;Graduate Degree;Professional;0;0
19170;ITA;Luis;Campbell;01.05.1969;S;M;60000;3;Graduate Degree;Professional;0;0
19171;TWN;Melanie;Torres;01.02.1969;M;F;60000;3;Graduate Degree;Professional;1;0
19172;KNA;Calvin;Luo;01.04.1985;M;M;40000;1;Bachelors;Skilled Manual;1;0
19173;UZB;Kelli;Lal;01.09.1979;M;F;40000;1;Bachelors;Skilled Manual;1;0
19174;MLI;Katelyn;Howard;01.06.1979;S;F;30000;0;High School;Manual;0;1
19175;DZA;Wayne;Sharma;01.08.1977;S;M;10000;0;Partial High School;Manual;0;2
19176;BRN;Ebony;Vazquez;01.11.1977;S;F;20000;0;Partial High School;Manual;1;2
19177;SWE;Donna;Chander;01.01.1979;M;F;40000;1;Bachelors;Skilled Manual;1;1
19178;SGS;Sarah;Miller;01.02.1978;S;F;20000;0;Partial High School;Manual;0;2
19179;MSR;Gloria;Sanz;01.11.1977;S;F;20000;0;Partial High School;Manual;0;2
19180;LBR;Joan;Navarro;01.09.1977;S;F;20000;0;Partial High School;Manual;0;2
19181;BTN;Chad;Pal;01.04.1978;S;M;30000;0;High School;Manual;0;1
19182;TON;Lance;Dominguez;01.05.1983;S;M;30000;0;High School;Manual;0;1
19183;ATA;Edwin;Raje;01.08.1976;S;M;10000;0;Partial High School;Manual;1;2
19184;FSM;Emily;Hayes;01.10.1982;S;F;10000;0;Partial High School;Manual;0;2
19185;GGY;Jacqueline;Bradley;01.05.1977;S;F;10000;0;Partial High School;Manual;0;2
19186;CHE;Bob;Garcia;01.02.1982;M;M;20000;0;Partial High School;Manual;0;2
19187;TUV;Karl;Pal;01.11.1976;S;M;20000;0;Partial High School;Manual;1;2
19188;FIN;Dalton;Anderson;01.12.1976;S;M;30000;0;High School;Manual;0;1
19189;SDN;Morgan;Price;01.09.1976;S;F;30000;0;High School;Manual;1;1
19190;BTN;Carl;Shen;01.11.1976;S;M;30000;0;High School;Manual;1;1
19191;FJI;Keith;Chande;01.01.1977;S;M;30000;0;High School;Manual;0;1
19192;SJM;Erika;Ruiz;01.09.1975;S;F;40000;2;Partial College;Clerical;1;0
19193;IDN;Omar;Lal;01.05.1976;S;M;40000;2;Partial College;Clerical;1;0
19194;TTO;Cesar;Garcia;01.09.1975;S;M;40000;2;Partial College;Clerical;1;0
19195;HUN;Darren;Romero;01.05.1981;S;M;40000;2;Partial College;Clerical;1;0
19196;CYP;April;She;01.08.1981;S;F;40000;2;Partial College;Clerical;1;1
19197;TLS;Briana;Sandoval;01.05.1976;S;F;40000;2;Partial College;Clerical;1;2
19198;SVN;Melissa;Brooks;01.05.1986;S;F;40000;3;Partial College;Clerical;1;0
19199;HTI;David;Williams;01.10.1980;S;M;40000;3;Partial College;Clerical;1;0
19200;BRA;Luke;Henderson;01.09.1971;M;M;60000;0;Graduate Degree;Skilled Manual;1;0
19201;TKM;Charles;Brooks;01.04.1972;M;M;60000;0;Graduate Degree;Skilled Manual;1;0
19202;AUS;Brianna;Lee;01.01.1972;M;F;60000;0;Graduate Degree;Skilled Manual;1;0
19203;HMD;Darren;Navarro;01.12.1958;S;M;20000;2;High School;Manual;1;2
19204;PAK;Sydney;Evans;01.12.1958;S;F;20000;2;High School;Manual;1;2
19205;ALA;James;Perry;01.09.1964;M;M;20000;2;High School;Manual;0;2
19206;TTO;Destiny;Cooper;01.02.1975;M;F;20000;2;High School;Manual;0;2
19207;JAM;Jeremiah;Turner;01.04.1971;M;M;20000;2;Partial High School;Manual;0;2
19208;HKG;Angelica;Diaz;01.10.1959;M;F;30000;1;High School;Clerical;1;1
19209;ARE;Alexandra;Nelson;01.01.1960;M;F;30000;1;High School;Clerical;1;1
19210;MYT;Alexis;Price;01.08.1965;M;F;30000;1;High School;Clerical;1;1
19211;BMU;Anna;Lee;01.02.1960;M;F;40000;1;Partial College;Clerical;1;1
19212;KIR;Brianna;Clark;01.03.1966;M;F;40000;1;Partial College;Clerical;1;1
19213;LVA;Amanda;Simmons;01.07.1960;M;F;40000;1;Partial College;Clerical;1;1
19214;REU;Cassidy;Powell;01.08.1961;S;F;30000;2;High School;Skilled Manual;1;2
19215;MHL;Edward;Hall;01.09.1967;S;M;30000;2;High School;Skilled Manual;1;2
19216;FLK;Gabriel;Lopez;01.03.1962;S;M;30000;2;High School;Skilled Manual;1;2
19217;MDV;Jose;Nelson;01.03.1973;M;M;30000;2;High School;Skilled Manual;1;2
19218;AZE;Nathaniel;Brooks;01.04.1962;M;M;40000;1;Partial College;Clerical;1;1
19219;RUS;Mary;Peterson;01.06.1962;M;F;40000;1;Partial College;Clerical;1;1
19220;SRB;Mariah;Sanchez;01.07.1962;M;F;30000;2;High School;Skilled Manual;0;2
19221;AUT;Kaitlyn;Williams;01.09.1962;M;F;30000;2;High School;Skilled Manual;1;2
19222;TZA;Jordan;Hall;01.02.1968;M;M;30000;2;High School;Skilled Manual;1;2
19223;BDI;Jacqueline;Cook;01.06.1974;M;F;30000;2;High School;Skilled Manual;1;2
19224;GNQ;Stephanie;Henderson;01.03.1963;M;F;30000;2;High School;Skilled Manual;1;2
19225;IDN;Jeremy;Watson;01.04.1963;M;M;40000;1;Partial College;Clerical;1;1
19226;SGP;Neil;Carlson;01.10.1980;M;M;40000;2;Partial College;Clerical;1;1
19227;NPL;Logan;Nelson;01.08.1969;M;M;40000;2;Partial College;Clerical;1;1
19228;SGS;Morgan;Ramirez;01.09.1963;M;F;40000;2;Partial College;Clerical;1;1
19229;HKG;David;Robinson;01.02.1964;S;M;80000;5;Graduate Degree;Skilled Manual;1;0
19230;PHL;Joy;Moreno;01.11.1963;M;F;80000;5;Graduate Degree;Skilled Manual;1;0
19231;LBN;Meghan;Gill;01.04.1969;M;F;80000;5;Graduate Degree;Skilled Manual;1;0
19232;DZA;Candice;Chow;01.11.1970;S;F;60000;4;Graduate Degree;Skilled Manual;1;0
19233;MNE;Omar;Andersen;01.05.1970;M;M;60000;4;Graduate Degree;Skilled Manual;1;0
19234;BFA;Micah;Zheng;01.05.1983;S;M;40000;4;High School;Skilled Manual;0;2
19235;MHL;Kayla;Bennett;01.02.1978;M;F;50000;0;Graduate Degree;Skilled Manual;1;0
19236;IND;Chloe;Phillips;01.02.1978;M;F;50000;0;Graduate Degree;Skilled Manual;1;0
19237;NFK;Kristy;Gomez;01.10.1978;M;F;40000;0;Graduate Degree;Skilled Manual;1;0
19238;BLM;Isabella;West;01.02.1984;M;F;40000;1;Graduate Degree;Skilled Manual;1;0
19239;MLT;Jeremy;Alexander;01.04.1979;M;M;40000;1;Graduate Degree;Skilled Manual;1;0
19240;CMR;Theresa;Jimenez;01.10.1978;M;F;40000;1;Graduate Degree;Skilled Manual;1;0
19241;ARM;Diane;Dominguez;01.12.1978;M;F;40000;1;Graduate Degree;Skilled Manual;1;0
19242;BFA;Devin;Baker;01.05.1979;M;M;40000;1;Graduate Degree;Skilled Manual;1;0
19243;COL;James;Thomas;01.04.1984;M;M;40000;1;Graduate Degree;Skilled Manual;1;0
19244;MDG;Sebastian;Ward;01.06.1984;M;M;40000;1;Graduate Degree;Skilled Manual;1;0
19245;GHA;Isaiah;King;01.02.1982;M;M;60000;1;Graduate Degree;Skilled Manual;1;0
19246;MDA;Carlos;Campbell;01.02.1977;M;M;60000;1;Graduate Degree;Skilled Manual;1;0
19247;BIH;Michele;Martinez;01.05.1979;M;F;10000;1;Graduate Degree;Manual;1;0
19248;GNB;Sheena;Black;01.08.1978;M;F;10000;1;Graduate Degree;Manual;1;0
19249;ITA;Chad;Andersen;01.06.1967;M;M;10000;1;Bachelors;Manual;1;0
19250;MRT;Lacey;Wu;01.07.1966;M;F;10000;1;Bachelors;Manual;1;0
19251;BEL;Brett;Sai;01.08.1966;M;M;20000;1;Graduate Degree;Clerical;1;0
19252;GGY;Jasmine;Brooks;01.08.1961;M;F;10000;2;Partial College;Manual;1;0
19253;BTN;Gabrielle;Ross;01.03.1967;S;F;20000;1;Bachelors;Clerical;1;0
19254;ASM;Anibal;Sousa;01.05.1962;S;M;20000;1;Bachelors;Clerical;1;0
19255;SYR;Terrance;Sara;01.08.1960;S;M;10000;2;Partial College;Manual;1;1
19256;GMB;Abigail;Griffin;01.03.1966;M;F;20000;1;Bachelors;Clerical;1;0
19257;SVK;Dana;Jim‚nez;01.01.1965;M;F;10000;2;Partial College;Manual;1;1
19258;ZAF;Douglas;Mehta;01.05.1976;M;M;10000;2;Partial College;Manual;1;1
19259;CHE;Barbara;Lin;01.07.1942;M;F;20000;1;Bachelors;Clerical;1;0
19260;LBN;Latoya;Sharma;01.01.1945;S;F;20000;1;Bachelors;Clerical;1;0
19261;MKD;Heather;Wu;01.11.1945;M;F;20000;1;Bachelors;Clerical;1;0
19262;TKM;Kari;Sanchez;01.05.1948;M;F;30000;1;Bachelors;Clerical;1;0
19263;HRV;Nina;Chande;01.05.1948;M;F;30000;1;Bachelors;Clerical;1;0
19264;AND;Kristopher;Gonzalez;01.03.1986;S;M;10000;0;Partial College;Manual;0;1
19265;SVK;Dale;Raji;01.08.1984;M;M;10000;0;Partial College;Manual;0;1
19266;OMN;Grant;Xu;01.04.1985;M;M;10000;0;Partial College;Manual;0;1
19267;PRT;Marshall;Raje;01.08.1984;M;M;10000;0;Partial College;Manual;1;1
19268;ITA;Alyssa;Ward;01.05.1984;M;F;10000;0;Partial College;Manual;0;1
19269;URY;Kathleen;Navarro;01.09.1982;S;F;10000;0;High School;Manual;0;2
19270;NCL;Shawn;Shen;01.06.1985;M;M;20000;0;Bachelors;Clerical;1;0
19271;LIE;Kristopher;Fernandez;01.11.1983;M;M;20000;0;Bachelors;Clerical;1;0
19272;IRQ;Shaun;Andersen;01.07.1948;M;M;20000;1;Partial College;Manual;1;0
19273;MAC;Natalie;Henderson;01.07.1948;M;F;20000;2;Partial College;Manual;1;0
19274;SLB;Karen;Yang;01.07.1948;M;F;20000;2;Partial College;Manual;1;1
19275;IDN;Gregory;Rai;01.12.1972;M;M;20000;1;Partial College;Manual;1;0
19276;PRY;Ruben;Sai;01.08.1972;S;M;20000;1;Partial College;Manual;0;0
19277;MYT;Billy;Jim‚nez;01.01.1966;M;M;10000;1;High School;Manual;1;1
19278;ZMB;Willie;Sun;01.01.1966;S;M;20000;1;Partial College;Manual;0;0
19279;MTQ;Omar;Xu;01.09.1965;S;M;20000;1;Partial College;Manual;0;0
19280;PRI;Darrell;Andersen;01.08.1969;M;M;20000;2;Partial College;Manual;1;1
19281;SLB;Mallory;Carlson;01.04.1969;S;F;20000;2;Partial College;Manual;1;1
19282;BLR;Hailey;Wood;01.04.1980;M;F;30000;1;Graduate Degree;Clerical;1;0
19283;VNM;Adrian;Sanders;01.01.1964;M;M;30000;1;Graduate Degree;Clerical;1;0
19284;TLS;Briana;Romero;01.04.1969;M;F;30000;1;Graduate Degree;Clerical;1;0
19285;URY;Jacqueline;Howard;01.08.1971;M;F;30000;3;Bachelors;Clerical;1;0
19286;LBR;Kaitlyn;Butler;01.08.1965;M;F;30000;3;Bachelors;Clerical;1;0
19287;SLE;Shane;Chandra;01.07.1970;M;M;30000;3;Bachelors;Clerical;1;0
19288;IRL;Candice;Wang;01.12.1964;M;F;30000;3;Bachelors;Clerical;1;0
19289;PYF;Johnathan;Patel;01.10.1970;M;M;30000;3;Bachelors;Clerical;1;0
19290;SLV;Sergio;Prasad;01.10.1974;S;M;30000;1;Bachelors;Clerical;1;0
19291;BDI;Colleen;Wu;01.11.1981;S;F;10000;2;High School;Manual;1;0
19292;NCL;Micah;Lin;01.12.1981;M;M;30000;0;Bachelors;Clerical;1;0
19293;MRT;Chloe;Watson;01.02.1976;M;F;30000;0;Bachelors;Clerical;1;0
19294;KNA;Stanley;Garcia;01.03.1976;M;M;30000;0;Bachelors;Clerical;1;0
19295;GUY;Katelyn;Green;01.01.1975;S;F;10000;2;High School;Manual;1;1
19296;DEU;Jake;Zheng;01.07.1974;S;M;20000;0;Partial College;Manual;0;1
19297;KIR;Cedric;Xie;01.02.1975;S;M;30000;0;Bachelors;Clerical;1;0
19298;KGZ;Priscilla;Andersen;01.04.1986;S;F;50000;0;Graduate Degree;Skilled Manual;1;0
19299;CAF;Carrie;Browning;01.10.1980;M;F;50000;0;Graduate Degree;Skilled Manual;1;0
19300;NOR;Clarence;Hu;01.10.1957;M;M;10000;3;Partial College;Manual;0;2
19301;BWA;Jamie;Liu;01.08.1957;M;F;20000;2;Partial College;Manual;1;1
19302;AUS;Brad;Xie;01.08.1962;S;M;10000;3;Partial College;Manual;1;2
19303;STP;Sylvia;Spencer;01.04.1957;M;M;10000;3;High School;Manual;0;2
19304;BGD;Sara;Nelson;01.01.1959;S;F;10000;2;High School;Manual;1;2
19305;FJI;Gabriella;Young;01.08.1973;S;F;10000;2;High School;Manual;1;1
19306;ERI;Candace;Perez;01.08.1973;M;F;10000;3;High School;Manual;0;0
19307;RWA;Micheal;Alonso;01.03.1974;M;M;20000;1;Partial College;Manual;1;0
19308;AFG;Casey;Rai;01.10.1973;M;F;30000;1;Bachelors;Clerical;1;0
19309;TCD;Frank;Suarez;01.05.1974;M;M;30000;1;Bachelors;Clerical;1;0
19310;CMR;Evelyn;Raman;01.04.1979;M;F;40000;0;Graduate Degree;Clerical;1;0
19311;NFK;Dana;Rubio;01.09.1973;M;F;40000;0;Graduate Degree;Clerical;1;0
19312;VEN;Valerie;Zheng;01.07.1973;M;F;40000;0;Bachelors;Clerical;1;0
19313;BHS;Charles;Baker;01.09.1972;S;M;10000;3;High School;Manual;1;1
19314;PAK;Alvin;Beck;01.03.1978;S;M;10000;3;Partial High School;Manual;1;1
19315;PSE;Devon;Sharma;01.03.1973;S;M;20000;1;Partial College;Manual;0;1
19316;ARM;Raymond;Srini;01.05.1978;M;M;20000;1;Partial College;Manual;1;1
19317;VNM;Sara;Scott;01.03.1978;S;F;20000;1;Partial College;Manual;0;1
19318;GHA;Jamie;Dominguez;01.11.1972;S;M;30000;1;Bachelors;Clerical;0;0
19319;AUT;Darryl;Guo;01.01.1978;S;M;30000;1;Bachelors;Clerical;0;1
19320;LVA;Bethany;Deng;01.05.1972;S;F;20000;1;High School;Manual;0;1
19321;QAT;Clifford;Weber;01.08.1977;M;M;20000;1;High School;Manual;1;1
19322;BTN;Gerald;Romero;01.04.1977;S;M;20000;1;High School;Manual;0;1
19323;TUN;Jeremy;Rogers;01.09.1983;M;M;40000;0;Bachelors;Clerical;1;0
19324;TWN;Tanya;Blanco;01.04.1973;M;F;40000;0;Bachelors;Clerical;1;0
19325;GMB;Kelli;Chen;01.09.1972;M;F;40000;0;Bachelors;Clerical;1;0
19326;LIE;Marcus;Robinson;01.03.1983;M;M;30000;1;Bachelors;Clerical;1;1
19327;GUY;Candace;Gonzalez;01.01.1972;M;F;30000;1;Bachelors;Skilled Manual;1;2
19328;BGR;Shawn;Xu;01.09.1970;S;M;10000;4;Partial High School;Manual;1;2
19329;DOM;Nancy;Srini;01.04.1971;S;F;20000;2;High School;Manual;1;0
19330;UZB;Johnny;Shen;01.09.1970;S;M;20000;2;High School;Manual;1;1
19331;COK;Jessie;Hu;01.08.1976;S;M;20000;2;High School;Manual;1;1
19332;EGY;Kelvin;Alan;01.07.1976;M;M;30000;1;Bachelors;Skilled Manual;1;2
19333;FIN;Candace;Malhotra;01.01.1971;M;F;30000;1;Bachelors;Skilled Manual;1;2
19334;UGA;Katherine;Baker;01.04.1975;S;F;10000;3;Partial High School;Manual;1;2
19335;KEN;Cedric;Ye;01.02.1970;S;M;20000;3;High School;Manual;1;0
19336;GTM;Ricardo;Andersen;01.09.1969;S;M;20000;3;High School;Manual;1;0
19337;POL;Bonnie;Luo;01.12.1975;S;F;20000;3;High School;Manual;1;0
19338;LUX;Paula;Dominguez;01.10.1971;M;F;40000;0;Bachelors;Professional;0;0
19339;MAR;Lance;Gomez;01.12.1971;M;M;40000;0;Bachelors;Professional;1;0
19340;WSM;Renee;Dominguez;01.08.1971;M;F;40000;0;Bachelors;Professional;1;0
19341;AND;Clarence;Huang;01.02.1972;M;M;40000;0;Bachelors;Professional;1;0
19342;JAM;Aimee;Zeng;01.04.1974;S;F;30000;2;Partial College;Clerical;1;0
19343;PRT;Louis;Ye;01.01.1969;S;M;30000;2;Partial College;Clerical;1;0
19344;PER;Mandy;Ma;01.12.1974;S;F;30000;2;Partial College;Clerical;1;0
19345;MHL;Kaitlin;Prasad;01.08.1976;M;F;30000;2;Partial College;Clerical;0;1
19346;CUW;Donna;She;01.10.1976;M;F;40000;1;Bachelors;Skilled Manual;1;0
19347;PNG;Alvin;Zhao;01.03.1971;M;M;40000;1;Bachelors;Skilled Manual;1;0
19348;LBN;Ebony;Raman;01.09.1970;M;F;40000;1;Bachelors;Skilled Manual;1;0
19349;URY;Warren;Anand;01.08.1975;S;M;30000;2;Partial College;Clerical;1;2
19350;BGR;Bethany;Ashe;01.09.1980;M;F;40000;1;Bachelors;Skilled Manual;1;0
19351;NCL;Edgar;Vance;01.10.1968;S;M;30000;2;Partial College;Clerical;1;2
19352;USA;Arturo;Chen;01.05.1969;S;M;30000;2;Partial College;Clerical;1;2
19353;COD;Desiree;Gill;01.08.1974;S;F;30000;3;Partial College;Clerical;1;0
19354;CIV;Abby;Madan;01.08.1982;S;F;20000;0;High School;Manual;0;1
19355;MKD;Danny;Munoz;01.08.1982;S;M;20000;0;High School;Manual;0;1
19356;COD;Francis;Ortega;01.05.1982;M;M;20000;4;High School;Manual;0;1
19357;CHN;Ryan;Flores;01.05.1985;S;M;30000;3;Partial College;Clerical;1;1
19358;SWZ;Jonathan;Bryant;01.12.1983;S;M;20000;0;High School;Manual;1;1
